tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
237561	Candida albicans SC5314	3640700	0	live	DPM1	CAALFM_C108010WA	dolichyl-phosphate beta-D-mannosyltransferase	; dolichyl-phosphate beta-D-mannosyltransferase		1	NC_032089.1	1750206	1750925	plus	1	
237561	Candida albicans SC5314	3640698	0	live	NRP1	CAALFM_C108000WA	Nrp1p	; Nrp1p		1	NC_032089.1	1747219	1749510	plus	1	
237561	Candida albicans SC5314	3640697	0	live	CAALFM_C107990CA	CAALFM_C107990CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	1741763	1743058	minus	1	
237561	Candida albicans SC5314	3640696	0	live	CAALFM_C107980CA	CAALFM_C107980CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	1737039	1737770	minus	1	
237561	Candida albicans SC5314	3640600	0	live	CAALFM_C300010CA	CAALFM_C300010CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	3828	4880	minus	1	
237561	Candida albicans SC5314	3640596	0	live	CAALFM_C300140WA	CAALFM_C300140WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	19605	20204	plus	1	
237561	Candida albicans SC5314	3640595	0	live	CAALFM_C300150WA	CAALFM_C300150WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	20107	20643	plus	1	
237561	Candida albicans SC5314	3640593	0	live	CAALFM_C300130CA	CAALFM_C300130CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	19602	21179	minus	1	
237561	Candida albicans SC5314	3640591	0	live	CAALFM_C300160CA	CAALFM_C300160CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	21254	22687	minus	1	
237561	Candida albicans SC5314	3640589	0	live	CAALFM_C300170CA	CAALFM_C300170CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	22745	23092	minus	1	
237561	Candida albicans SC5314	3640588	0	live	CAALFM_C300530CA	CAALFM_C300530CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	74962	76422	minus	1	
237561	Candida albicans SC5314	3640587	0	live	IST1	CAALFM_C300540CA	Ist1p	; Ist1p		3	NC_032091.1	77128	77889	minus	1	
237561	Candida albicans SC5314	3640586	0	live	HRK1	CAALFM_C300550CA	putative serine/threonine protein kinase	; putative serine/threonine protein kinase		3	NC_032091.1	78180	80270	minus	1	
237561	Candida albicans SC5314	3640585	0	live	SOF1	CAALFM_C300560CA	rRNA-processing protein	; rRNA-processing protein		3	NC_032091.1	81718	83028	minus	1	
237561	Candida albicans SC5314	3640584	0	live	CAALFM_C300570CA	CAALFM_C300570CA	phosphatase	; phosphatase		3	NC_032091.1	83705	85030	minus	1	
237561	Candida albicans SC5314	3640581	0	live	FLO9	CAALFM_C300580WA	FLO9p	; FLO9p		3	NC_032091.1	88912	92647	plus	2	
237561	Candida albicans SC5314	3640580	0	live	IFF11	CAALFM_C300600WA	Iff11p	; Iff11p		3	NC_032091.1	95652	97187	plus	1	
237561	Candida albicans SC5314	3640578	0	live	CAALFM_C300610WA	CAALFM_C300610WA	Golgi transport complex subunit	; Golgi transport complex subunit		3	NC_032091.1	97647	98375	plus	1	
237561	Candida albicans SC5314	3640576	0	live	CAALFM_C300630WA	CAALFM_C300630WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	99338	103045	plus	1	
237561	Candida albicans SC5314	3640574	0	live	CAALFM_C300640WA	CAALFM_C300640WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	103831	105315	plus	1	
237561	Candida albicans SC5314	3640573	0	live	NGT1	CAALFM_C300650WA	Ngt1p	; Ngt1p		3	NC_032091.1	107369	108898	plus	1	
237561	Candida albicans SC5314	3640571	0	live	CAALFM_C300030CA	CAALFM_C300030CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	4903	8097	minus	1	
237561	Candida albicans SC5314	3640570	0	live	CAALFM_C300050CA	CAALFM_C300050CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	12190	12501	minus	1	
237561	Candida albicans SC5314	3640569	0	live	TLO7	CAALFM_C300060WA	Tlo7p	; Tlo7p		3	NC_032091.1	13756	14265	plus	1	
237561	Candida albicans SC5314	3640568	0	live	RPS24	CAALFM_C300090WA	ribosomal 40S subunit protein S24B	; ribosomal 40S subunit protein S24B		3	NC_032091.1	15901	16308	plus	1	
237561	Candida albicans SC5314	3640567	0	live	CAALFM_C300100WA	CAALFM_C300100WA	mRNA splicing protein	; mRNA splicing protein		3	NC_032091.1	16407	17105	plus	1	
237561	Candida albicans SC5314	3640566	0	live	CAALFM_C300120WA	CAALFM_C300120WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	17482	18108	plus	1	
237561	Candida albicans SC5314	3640565	0	live	SEC6	CAALFM_C300110CA	SNARE-binding exocyst subunit	; SNARE-binding exocyst subunit		3	NC_032091.1	17074	19533	minus	1	
237561	Candida albicans SC5314	3640564	0	live	DAL1	CAALFM_C300180CA	allantoinase	; allantoinase		3	NC_032091.1	23211	24971	minus	1	
237561	Candida albicans SC5314	3640562	0	live	CAALFM_C300190WA	CAALFM_C300190WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	24430	24810	plus	1	
237561	Candida albicans SC5314	3640561	0	live	ETR1	CAALFM_C300200CA	Etr1p	; Etr1p		3	NC_032091.1	25109	26203	minus	1	
237561	Candida albicans SC5314	3640560	0	live	CAALFM_C300210CA	CAALFM_C300210CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	26343	26975	minus	1	
237561	Candida albicans SC5314	3640558	0	live	HGT19	CAALFM_C300220WA	Hgt19p	; Hgt19p		3	NC_032091.1	28278	30170	plus	1	
237561	Candida albicans SC5314	3640557	0	live	CAALFM_C300230CA	CAALFM_C300230CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	29708	30205	minus	1	
237561	Candida albicans SC5314	3640556	0	live	GLO3	CAALFM_C300240CA	ADP-ribosylation factor GTPase-activating protein	; ADP-ribosylation factor GTPase-activating protein		3	NC_032091.1	30220	31575	minus	1	
237561	Candida albicans SC5314	3640554	0	live	CAALFM_C300400CA	CAALFM_C300400CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	56493	59342	minus	1	
237561	Candida albicans SC5314	3640553	0	live	CAALFM_C300420WA	CAALFM_C300420WA	tRNase Z	; tRNase Z		3	NC_032091.1	59837	62410	plus	1	
237561	Candida albicans SC5314	3640552	0	live	CAALFM_C300410CA	CAALFM_C300410CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	59698	60243	minus	1	
237561	Candida albicans SC5314	3640551	0	live	EST3	CAALFM_C300430WA	telomerase subunit	; telomerase subunit		3	NC_032091.1	62513	63145	plus	1	
237561	Candida albicans SC5314	3640550	0	live	CAALFM_C300440WA	CAALFM_C300440WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	63282	63911	plus	1	
237561	Candida albicans SC5314	3640548	0	live	CAALFM_C300450CA	CAALFM_C300450CA	mitochondrial 54S ribosomal protein RML2	; mitochondrial 54S ribosomal protein RML2		3	NC_032091.1	63988	65094	minus	1	
237561	Candida albicans SC5314	3640547	0	live	UTP8	CAALFM_C300330WA	Utp8p	; Utp8p		3	NC_032091.1	46161	48251	plus	1	
237561	Candida albicans SC5314	3640544	0	live	CAALFM_C300340WA	CAALFM_C300340WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	48422	48775	plus	1	
237561	Candida albicans SC5314	3640543	0	live	TPT1	CAALFM_C300350WA	tRNA 2'-phosphotransferase	; tRNA 2'-phosphotransferase		3	NC_032091.1	48915	49538	plus	1	
237561	Candida albicans SC5314	3640542	0	live	CAALFM_C300360WA	CAALFM_C300360WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	51706	52413	plus	1	
237561	Candida albicans SC5314	3640541	0	live	BUD21	CAALFM_C300370CA	Bud21p	; Bud21p		3	NC_032091.1	52683	53342	minus	1	
237561	Candida albicans SC5314	3640540	0	live	CAALFM_C300380CA	CAALFM_C300380CA	DNA-binding SCF ubiquitin ligase subunit	; DNA-binding SCF ubiquitin ligase subunit		3	NC_032091.1	53465	55492	minus	1	
237561	Candida albicans SC5314	3640539	0	live	CAALFM_C300390WA	CAALFM_C300390WA	Mn(2+) transporter	; Mn(2+) transporter		3	NC_032091.1	55651	56463	plus	1	
237561	Candida albicans SC5314	3640538	0	live	CAALFM_C300660WA	CAALFM_C300660WA	U2 snRNP complex subunit	; U2 snRNP complex subunit		3	NC_032091.1	109086	112745	plus	1	
237561	Candida albicans SC5314	3640537	0	live	CAALFM_C300680CA	CAALFM_C300680CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	113161	113604	minus	1	
237561	Candida albicans SC5314	3640536	0	live	FKH2	CAALFM_C300670CA	forkhead family transcription factor	; forkhead family transcription factor		3	NC_032091.1	113161	115300	minus	2	
237561	Candida albicans SC5314	3640535	0	live	SWD1	CAALFM_C300690CA	COMPASS subunit protein	; COMPASS subunit protein		3	NC_032091.1	116945	118288	minus	1	
237561	Candida albicans SC5314	3640534	0	live	VPS8	CAALFM_C300700WA	CORVET complex membrane-binding subunit	; CORVET complex membrane-binding subunit		3	NC_032091.1	118533	122573	plus	1	
237561	Candida albicans SC5314	3640532	0	live	CHS8	CAALFM_C300710WA	Chs8p	; Chs8p		3	NC_032091.1	123503	126820	plus	1	
237561	Candida albicans SC5314	3640531	0	live	PMA1	CAALFM_C300720WA	H(+)-exporting P2-type ATPase	H(+)-exporting P2-type ATPase		3	NC_032091.1	133119	135806	plus	1	
237561	Candida albicans SC5314	3640530	0	live	CAALFM_C300730WA	CAALFM_C300730WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	137630	139981	plus	1	
237561	Candida albicans SC5314	3640529	0	live	TIM44	CAALFM_C300250CA	protein translocase subunit	; protein translocase subunit		3	NC_032091.1	31718	32992	minus	1	
237561	Candida albicans SC5314	3640528	0	live	BNA4	CAALFM_C300260CA	kynurenine 3-monooxygenase	; kynurenine 3-monooxygenase		3	NC_032091.1	33094	34464	minus	1	
237561	Candida albicans SC5314	3640527	0	live	CAALFM_C300270CA	CAALFM_C300270CA	hypothetical protein	; hypothetical protein		3	NC_032091.1	34558	36054	minus	1	
237561	Candida albicans SC5314	3640526	0	live	ULP3	CAALFM_C300280CA	SUMO protease	; SUMO protease		3	NC_032091.1	36189	38813	minus	1	
237561	Candida albicans SC5314	3640525	0	live	RPT2	CAALFM_C300290WA	proteasome regulatory particle base subunit	; proteasome regulatory particle base subunit		3	NC_032091.1	39195	40520	plus	1	
237561	Candida albicans SC5314	3640524	0	live	CAALFM_C300300WA	CAALFM_C300300WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	40606	42942	plus	1	
237561	Candida albicans SC5314	3640523	0	live	CAALFM_C300310CA	CAALFM_C300310CA	SUMO-targeted ubiquitin ligase complex subunit	; SUMO-targeted ubiquitin ligase complex subunit		3	NC_032091.1	42951	43340	minus	1	
237561	Candida albicans SC5314	3640522	0	live	RHR2	CAALFM_C300320WA	glycerol-1-phosphatase	; glycerol-1-phosphatase		3	NC_032091.1	45115	45879	plus	1	
237561	Candida albicans SC5314	3640521	0	live	ATP5	CAALFM_C300460WA	F1F0 ATP synthase subunit 5	; F1F0 ATP synthase subunit 5		3	NC_032091.1	65437	66054	plus	1	
237561	Candida albicans SC5314	3640520	0	live	CAALFM_C300470WA	CAALFM_C300470WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	66463	67896	plus	1	
237561	Candida albicans SC5314	3640519	0	live	DOT5	CAALFM_C300480CA	thioredoxin peroxidase	; thioredoxin peroxidase		3	NC_032091.1	68046	68837	minus	1	
237561	Candida albicans SC5314	3640518	0	live	ESA1	CAALFM_C300490WA	NuA4 histone acetyltransferase complex catalytic subunit	; NuA4 histone acetyltransferase complex catalytic subunit		3	NC_032091.1	70068	71693	plus	1	
237561	Candida albicans SC5314	3640515	0	live	CAALFM_C300500CA	CAALFM_C300500CA	mRNA splicing protein	; mRNA splicing protein		3	NC_032091.1	71714	72883	minus	1	
237561	Candida albicans SC5314	3640514	0	live	CAALFM_C300510WA	CAALFM_C300510WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	73019	74104	plus	1	
237561	Candida albicans SC5314	3640513	0	live	CAALFM_C300520WA	CAALFM_C300520WA	NEDD8-conjugating protein	; NEDD8-conjugating protein		3	NC_032091.1	74279	74863	plus	1	
237561	Candida albicans SC5314	3640512	0	live	LYS144	CAALFM_C300750WA	Lys144p	; Lys144p		3	NC_032091.1	140432	143014	plus	1	
237561	Candida albicans SC5314	3640511	0	live	ERG4	CAALFM_C300760WA	delta(24(24(1)))-sterol reductase	; delta(24(24(1)))-sterol reductase		3	NC_032091.1	143568	144977	plus	1	
237561	Candida albicans SC5314	3640510	0	live	SCL1	CAALFM_C300770CA	proteasome core particle subunit alpha 1	; proteasome core particle subunit alpha 1		3	NC_032091.1	145178	145921	minus	1	
237561	Candida albicans SC5314	3640509	0	live	HOS2	CAALFM_C300780WA	histone deacetylase	; histone deacetylase		3	NC_032091.1	146262	147626	plus	1	
237561	Candida albicans SC5314	3640442	0	live	CAALFM_CR00700WA	CAALFM_CR00700WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	170219	171604	plus	1	
237561	Candida albicans SC5314	3640441	0	live	CAALFM_CR00720WA	CAALFM_CR00720WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	171661	171984	plus	1	
237561	Candida albicans SC5314	3640440	0	live	CAALFM_CR00710CA	CAALFM_CR00710CA	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)	; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)		R	NC_032096.1	171645	172334	minus	1	
237561	Candida albicans SC5314	3640439	0	live	BMT3	CAALFM_CR00740CA	Bmt3p	; Bmt3p		R	NC_032096.1	172978	174627	minus	1	
237561	Candida albicans SC5314	3640438	0	live	CAALFM_CR00750CA	CAALFM_CR00750CA	[Histone H3]-lysine-36 demethylase	; [Histone H3]-lysine-36 demethylase		R	NC_032096.1	175807	177243	minus	1	
237561	Candida albicans SC5314	3640436	0	live	HYR4	CAALFM_CR00760CA	Hyr4p	; Hyr4p		R	NC_032096.1	177792	181469	minus	1	
237561	Candida albicans SC5314	3640435	0	live	GSY1	CAALFM_CR00780CA	glycogen (starch) synthase	; glycogen (starch) synthase		R	NC_032096.1	182254	184239	minus	1	
237561	Candida albicans SC5314	3640434	0	live	CAALFM_CR01120CA	CAALFM_CR01120CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	253261	253995	minus	1	
237561	Candida albicans SC5314	3640433	0	live	CAALFM_CR01130WA	CAALFM_CR01130WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	254233	258486	plus	1	
237561	Candida albicans SC5314	3640432	0	live	ERG27	CAALFM_CR01140CA	3-keto-steroid reductase	; 3-keto-steroid reductase		R	NC_032096.1	258558	259598	minus	1	
237561	Candida albicans SC5314	3640431	0	live	CTF18	CAALFM_CR01150CA	Ctf18p	; Ctf18p		R	NC_032096.1	259797	262358	minus	1	
237561	Candida albicans SC5314	3640429	0	live	CAALFM_CR01170WA	CAALFM_CR01170WA	putative ubiquitin-protein ligase	; putative ubiquitin-protein ligase		R	NC_032096.1	269855	274990	plus	1	
237561	Candida albicans SC5314	3640427	0	live	CAALFM_CR01180WA	CAALFM_CR01180WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	275359	276201	plus	1	
237561	Candida albicans SC5314	3640426	0	live	CAALFM_CR00980CA	CAALFM_CR00980CA	phosphopantothenoylcysteine decarboxylase complex subunit	; phosphopantothenoylcysteine decarboxylase complex subunit		R	NC_032096.1	216776	218971	minus	1	
237561	Candida albicans SC5314	3640425	0	live	CAALFM_CR00990WA	CAALFM_CR00990WA	signal peptidase complex catalytic subunit	; signal peptidase complex catalytic subunit		R	NC_032096.1	221203	221703	plus	1	
237561	Candida albicans SC5314	3640422	0	live	SLN1	CAALFM_CR01000CA	Sln1p	; Sln1p		R	NC_032096.1	221874	225995	minus	1	
237561	Candida albicans SC5314	3640421	0	live	TEN1	CAALFM_CR01010WA	Ten1p	; Ten1p		R	NC_032096.1	227653	228033	plus	1	
237561	Candida albicans SC5314	3640420	0	live	CAALFM_CR01020CA	CAALFM_CR01020CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	228566	230386	minus	1	
237561	Candida albicans SC5314	3640419	0	live	DAL81	CAALFM_CR01030WA	Dal81p	; Dal81p		R	NC_032096.1	231760	234396	plus	1	
237561	Candida albicans SC5314	3640418	0	live	ARC19	CAALFM_CR01040CA	Arc19p	; Arc19p		R	NC_032096.1	234556	235158	minus	2	
237561	Candida albicans SC5314	3640416	0	live	PWP2	CAALFM_CR00800CA	snoRNA-binding rRNA-processing protein	; snoRNA-binding rRNA-processing protein		R	NC_032096.1	186234	189002	minus	1	
237561	Candida albicans SC5314	3640415	0	live	CAALFM_CR00810WA	CAALFM_CR00810WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	189237	189632	plus	1	
237561	Candida albicans SC5314	3640413	0	live	CAALFM_CR00820CA	CAALFM_CR00820CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	189674	190655	minus	2	
237561	Candida albicans SC5314	3640412	0	live	CAALFM_CR00830WA	CAALFM_CR00830WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	191176	192171	plus	1	
237561	Candida albicans SC5314	3640411	0	live	CAALFM_CR00840CA	CAALFM_CR00840CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	191346	191900	minus	1	
237561	Candida albicans SC5314	3640410	0	live	GSL2	CAALFM_CR00850CA	Gsl2p	; Gsl2p		R	NC_032096.1	192172	197094	minus	1	
237561	Candida albicans SC5314	3640408	0	live	OYE22	CAALFM_CR01200WA	Oye22p	; Oye22p		R	NC_032096.1	277552	278730	plus	1	
237561	Candida albicans SC5314	3640407	0	live	HSE1	CAALFM_CR01210CA	ESCRT-0 subunit protein	; ESCRT-0 subunit protein		R	NC_032096.1	278915	280411	minus	1	
237561	Candida albicans SC5314	3640406	0	live	CAALFM_CR01220WA	CAALFM_CR01220WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	282664	284229	plus	1	
237561	Candida albicans SC5314	3640405	0	live	CDC27	CAALFM_CR01230CA	anaphase promoting complex subunit	; anaphase promoting complex subunit		R	NC_032096.1	288278	290905	minus	1	
237561	Candida albicans SC5314	3640404	0	live	BOI2	CAALFM_CR01240CA	Boi2p	; Boi2p		R	NC_032096.1	291720	295238	minus	1	
237561	Candida albicans SC5314	3640403	0	live	CAALFM_CR01250CA	CAALFM_CR01250CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	299565	299870	minus	1	
237561	Candida albicans SC5314	3640402	0	live	CAALFM_CR01260WA	CAALFM_CR01260WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	300879	303074	plus	1	
237561	Candida albicans SC5314	3640401	0	live	FTH2	CAALFM_CR01270CA	Fth2p	; Fth2p		R	NC_032096.1	303468	305003	minus	1	
237561	Candida albicans SC5314	3640400	0	live	CAALFM_CR01280CA	CAALFM_CR01280CA	sterol transporter	; sterol transporter		R	NC_032096.1	305767	306345	minus	1	
237561	Candida albicans SC5314	3640399	0	live	TMA19	CAALFM_CR00860CA	Tma19p	; Tma19p		R	NC_032096.1	197957	198460	minus	1	
237561	Candida albicans SC5314	3640398	0	live	CAALFM_CR00870CA	CAALFM_CR00870CA	palmitoyltransferase	; palmitoyltransferase		R	NC_032096.1	198806	199867	minus	1	
237561	Candida albicans SC5314	3640397	0	live	CAALFM_CR00880WA	CAALFM_CR00880WA	hypothetical protein	; hypothetical protein		R	NC_032096.1	200121	201206	plus	1	
237561	Candida albicans SC5314	3640396	0	live	TRM1	CAALFM_CR00900WA	tRNA (guanine26-N2)-dimethyltransferase	; tRNA (guanine26-N2)-dimethyltransferase		R	NC_032096.1	202216	203886	plus	1	
237561	Candida albicans SC5314	3640395	0	live	CCE1	CAALFM_CR00920WA	cruciform cutting endonuclease	; cruciform cutting endonuclease		R	NC_032096.1	207723	208721	plus	1	
237561	Candida albicans SC5314	3640394	0	live	ATO10	CAALFM_CR00930WA	Ato10p	; Ato10p		R	NC_032096.1	210182	210634	plus	1	
237561	Candida albicans SC5314	3640392	0	live	ATO9	CAALFM_CR00970WA	Ato9p	; Ato9p		R	NC_032096.1	215621	216148	plus	1	
237561	Candida albicans SC5314	3640391	0	live	BUD22	CAALFM_CR00680WA	Bud22p	; Bud22p		R	NC_032096.1	167245	168624	plus	1	
237561	Candida albicans SC5314	3640390	0	live	CAALFM_CR00690CA	CAALFM_CR00690CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	168797	170080	minus	1	
237561	Candida albicans SC5314	3640389	0	live	CWH43	CAALFM_CR01290CA	Cwh43p	; Cwh43p		R	NC_032096.1	307230	310298	minus	1	
237561	Candida albicans SC5314	3640387	0	live	ATP3	CAALFM_CR01310WA	F1F0 ATP synthase subunit gamma	; F1F0 ATP synthase subunit gamma		R	NC_032096.1	311996	313136	plus	2	
237561	Candida albicans SC5314	3640386	0	live	CAALFM_CR01320CA	CAALFM_CR01320CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	313501	316497	minus	1	
237561	Candida albicans SC5314	3640385	0	live	CPA2	CAALFM_CR01330WA	carbamoyl-phosphate synthase (glutamine-hydrolyzing)	; carbamoyl-phosphate synthase (glutamine-hydrolyzing)		R	NC_032096.1	318322	321771	plus	1	
237561	Candida albicans SC5314	3640384	0	live	CAALFM_CR01050CA	CAALFM_CR01050CA	hypothetical protein	; hypothetical protein		R	NC_032096.1	235391	237199	minus	1	
237561	Candida albicans SC5314	3640383	0	live	LAG1	CAALFM_CR01060WA	sphingosine N-acyltransferase	; sphingosine N-acyltransferase		R	NC_032096.1	238178	239416	plus	1	
